user_id,Attention,MemoryRecall,ProcessingSpeed,Reasoning,WorkingMemory,education_level,country,time_of_day,grand_index,gender_reclassified,age_band_derive,filter_$,cognitive_composite_score
34334164,10.0,11.0,7.0,248.5,8.0,2.0,AU,12.0,101.752,Female,,1,56.9
34334350,19.0,2.0,7.0,189.5,9.0,4.0,US,15.0,116.183,Female,,1,45.3
34334529,18.0,12.0,5.0,194.0,9.0,9.0,US,3.0,120.08, ,,1,47.6
34335141,12.0,2.0,4.0,207.0,7.0,3.0,US,14.0,89.608,Male,,1,46.4
34336660,19.0,15.0,6.0,385.0825369944426,8.0,4.0,US,23.0,104.025,Male,,1,86.61650739888852
34336719,10.0,3.0,6.0,231.0,9.0,2.0,CA,19.0,95.91,Female,,1,51.8
34337880,11.0,4.0,6.0,248.5,9.0,4.0,US,11.0,103.57,Male,,1,55.7
34337925,14.0,2.0,6.0,165.0,9.0,6.0,US,14.0,105.648,Male,,1,39.2
34338395,18.0,11.0,5.0,203.0,8.0,4.0,US,18.0,99.771,Male,,1,49.0
34339285,11.0,2.0,4.0,198.0,7.0,4.0,US,20.0,88.516,Female,,1,44.4
34339413,17.0,16.0,5.0,189.5,9.0,4.0,CA,9.0,127.385,Female,,1,47.3
34339812,13.0,5.0,5.0,249.5,7.0,3.0,US,22.0,88.359,Female,,1,55.9
34341431,12.0,6.0,6.0,252.5,9.0,4.0,US,17.0,104.455,Female,,1,57.1
34341616,10.0,6.0,4.0,215.0,11.0,3.0,US,13.0,98.278,Female,,1,49.2
34341642,13.0,7.0,5.0,178.5,7.0,3.0,US,14.0,99.499,Female,,1,42.1
34342366,15.0,4.0,6.0,185.0,8.0,9.0,AU,18.0,112.805,Female,,1,43.6
34343216,13.0,12.0,6.0,245.0,8.0,4.0,US,13.0,100.674,Female,,1,56.8
34344406,16.0,5.0,7.0,199.0,7.0,9.0,CA,23.0,101.752, ,,1,46.8
34345259,12.0,3.0,5.0,286.5,9.0,4.0,US,16.0,90.991,Female,,1,63.1
34345984,15.0,12.0,6.0,215.0,11.0,6.0,US,14.0,114.749,Male,,1,51.8
34346794,16.0,10.0,6.0,223.0,8.0,4.0,US,10.0,106.796,Male,,1,52.6
34347537,12.0,8.0,7.0,220.0,9.0,7.0,AU,21.0,101.916,Male,,1,51.2
34348636,13.0,3.0,4.0,236.0,8.0,2.0,US,19.0,92.38,Male,,1,52.8
34349272,8.0,5.0,6.0,266.0,8.0,8.0,US,15.0,90.698,Female,,1,58.6
34349414,13.0,8.0,5.0,218.5,7.0,6.0,US,14.0,100.069,Male,,1,50.3
34350236,15.0,12.0,8.93056768497759,196.5,9.0,4.0,US,10.0,127.562,Male,,1,48.286113536995515
34352471,23.0,4.0,7.0,176.5,9.0,6.0,US,9.0,129.567,Male,,1,43.9
34352491,7.0,5.0,6.0,220.5,9.0,4.0,US,14.0,100.526,Female,,1,49.5
34352637,16.0,4.0,6.0,225.5,9.0,4.0,US,19.0,111.62,Male,,1,52.1
34352758,10.0,11.0,6.0,236.0,7.0,9.0,US,13.0,99.0, ,,1,54.0
34353391,14.0,10.0,4.0,231.0,10.0,2.0,US,15.0,106.133,Female,,1,53.8
34353748,24.0,18.0,6.0,206.0,8.0,4.0,CA,17.0,128.063,Male,,1,52.4
34354019,17.0,2.0,7.0,180.5,10.0,4.0,US,13.0,116.797,Male,,1,43.3
34355524,14.0,13.0,5.0,303.5,9.0,9.0,CA,22.0,103.27,Female,,1,68.9
34357061,21.0,11.0,5.0,222.0,9.0,3.0,US,17.0,110.007,Male,,1,53.6
34357298,13.0,3.0,5.0,183.0,9.0,4.0,US,11.0,100.069,Male,,1,42.6
34357323,12.0,10.0,5.0,232.0,7.0,9.0,US,11.0,91.312, ,,1,53.2
34358150,17.0,7.0,5.0,167.5,7.0,7.0,US,13.0,102.838,Male,,1,40.7
34358629,11.0,9.0,6.0,208.5,8.0,3.0,US,12.0,104.597,Male,,1,48.5
34359242,15.0,9.0,5.0,237.5,10.0,8.0,US,9.0,106.291,Female,,1,55.3
34360182,19.0,13.0,6.0,188.0,9.0,4.0,US,12.0,121.448,Male,,1,47.0
34360437,11.0,8.0,6.0,189.5,10.0,3.0,US,12.0,112.317,Female,,1,44.9
34361469,16.0,14.0,5.0,189.5,8.0,8.0,US,8.0,114.101,Male,,1,46.5
34361517,20.0,13.0,7.0,221.0,9.0,4.0,US,18.0,129.567,Female,,1,54.0
34362095,19.0,4.0,5.0,186.5,10.0,4.0,US,19.0,119.363,Male,,1,44.9
34362958,9.0,2.0,4.0,267.5,9.0,2.0,US,14.0,88.516,Female,,1,58.3
34363002,24.0,14.0,7.0,163.5,7.0,6.0,US,18.0,122.118,Male,,1,43.1
34363172,13.0,7.0,4.0,271.5,8.0,6.0,US,2.0,85.633,Male,,1,60.7
34363342,20.0,7.0,8.93056768497759,208.5,9.0,4.0,US,16.0,123.821,Male,,1,50.686113536995514
34363865,8.0,3.0,5.0,218.0,8.0,3.0,CA,21.0,84.787,Female,,1,48.4
34364769,14.0,8.0,4.0,211.5,7.0,3.0,US,10.0,88.824,Male,,1,48.9
34364867,13.0,6.0,6.0,251.5,9.0,3.0,US,13.0,97.053,Female,,1,57.1
34365433,17.0,8.0,4.0,231.0,8.0,4.0,US,13.0,99.644,Female,,1,53.6
34366078,12.0,4.0,4.0,385.0825369944426,6.0,2.0,US,18.0,71.231,Male,,1,82.21650739888852
34366260,16.0,7.0,7.0,240.5,8.0,4.0,US,9.0,109.623,Male,,1,55.7
34366520,21.0,5.0,5.0,231.5,7.0,4.0,US,17.0,95.457,Male,,1,53.9
34367023,18.0,6.0,6.0,229.0,8.0,3.0,US,11.0,105.037,Female,,1,53.4
34367193,14.0,4.0,7.0,223.0,9.0,3.0,US,15.0,113.72,Male,,1,51.4
34367222,10.0,5.0,5.0,212.5,7.0,2.0,US,8.0,82.68,Male,,1,47.9
34368545,18.0,6.0,5.0,298.0,9.0,4.0,US,19.0,99.173,Female,,1,67.2
34369080,14.0,12.0,7.0,199.5,9.0,4.0,US,9.0,118.219,Male,,1,48.3
34369243,16.0,12.0,3.0,244.5,9.0,3.0,US,2.0,95.762,Male,,1,56.9
34369410,12.0,6.0,4.0,212.0,8.0,7.0,US,12.0,95.91,Male,,1,48.4
34369626,10.0,8.0,6.0,296.5,8.0,4.0,US,6.0,91.919,Female,,1,65.7
34370633,13.0,7.0,7.0,172.5,7.0,1.0,US,16.0,106.133,Male,,1,41.3
34371226,25.0,13.0,6.0,185.0,9.0,4.0,US,16.0,128.063,Male,,1,47.6
34371701,5.0,5.0,5.0,234.5,7.0,9.0,CA,10.0,85.25, ,,1,51.3
34373035,17.0,8.0,6.0,194.0,8.0,9.0,US,11.0,111.984, ,,1,46.6
34374199,13.0,4.0,6.0,230.0,8.0,5.0,NZ,22.0,101.916,Male,,1,52.2
34375309,18.0,11.0,6.0,188.5,10.0,6.0,US,9.0,127.104,Female,,1,46.7
34375540,13.0,12.0,7.0,385.0825369944426,9.0,42.43419651522588,US,9.0,104.025,Female,,1,85.21650739888852
34375999,22.0,11.0,6.0,197.5,7.0,3.0,US,13.0,108.836,Female,,1,48.7
34376525,18.0,13.0,6.0,248.0,9.0,4.0,US,8.0,112.317,Female,,1,58.8
34376964,15.0,4.0,4.0,183.0,8.0,3.0,US,14.0,94.562,Male,,1,42.8
34377004,16.0,12.0,5.0,231.0,7.0,7.0,AU,22.0,101.916,Male,,1,54.2
34377058,11.0,8.0,6.0,186.5,8.0,4.0,CA,19.0,111.267,Male,,1,43.9
34377463,18.0,7.0,5.0,204.5,8.0,9.0,CA,0.0,104.455, ,,1,48.5
34377631,18.0,12.0,8.0,258.5,8.0,4.0,CA,10.0,119.363,Male,,1,60.9
34378206,14.0,9.0,6.0,175.5,7.0,5.0,CA,14.0,111.088,Female,,1,42.3
34378335,9.0,4.0,5.0,301.0,8.0,3.0,US,7.0,81.45,Female,,1,65.4
34378470,19.0,8.0,6.0,240.0,8.0,3.0,US,19.0,108.193,Male,,1,56.2
34379286,14.0,4.0,6.0,252.0,8.0,6.0,US,2.0,91.312,Female,,1,56.8
34379416,16.0,9.0,6.0,190.0,9.0,2.0,US,16.0,111.62,Female,,1,46.0
34380734,15.0,2.0,4.0,260.0,7.0,4.0,US,9.0,83.244,Male,,1,57.6
34380946,17.0,1.0,6.0,223.0,8.0,4.0,US,19.0,100.815, ,,1,51.0
34381475,14.0,13.0,5.0,221.0,9.0,3.0,US,21.0,106.291,Female,,1,52.4
34381590,11.0,10.0,5.0,203.5,9.0,4.0,US,18.0,105.208,Female,,1,47.7
34382596,18.0,12.0,6.0,225.0,8.0,4.0,US,18.0,112.641,Female,,1,53.8
34383361,24.0,12.0,5.0,261.5,8.0,4.0,CA,2.0,115.512,Male,,1,62.1
34383943,24.0,15.0,5.0,193.0,9.0,5.0,US,10.0,127.742,Female,,1,49.2
34384461,14.0,11.0,5.0,210.0,7.0,3.0,US,21.0,101.752,Female,,1,49.4
34384636,18.0,18.0,6.0,185.5,8.0,2.0,US,18.0,114.59,Male,,1,47.1
34384654,12.0,2.0,6.0,249.5,8.0,8.0,US,13.0,93.0,Female,,1,55.5
34384773,16.0,9.0,6.0,190.5,8.0,4.0,US,20.0,117.764,Male,,1,45.9
34386097,18.0,12.0,6.0,231.0,9.0,9.0,CA,13.0,111.984,Male,,1,55.2
34386895,13.0,4.0,5.0,217.0,8.0,4.0,US,22.0,99.909,Male,,1,49.4
34387602,13.0,5.0,6.0,241.0,9.0,3.0,US,16.0,103.874,Female,,1,54.8
34387679,14.0,5.0,4.0,275.0,7.0,9.0,US,17.0,90.018, ,,1,61.0
34388305,19.0,3.0,6.0,276.5,9.0,1.0,US,3.0,99.499,Male,,1,62.7
34388694,17.0,9.0,6.0,198.0,8.0,6.0,US,11.0,101.12,Male,,1,47.6
34389389,20.0,12.0,6.0,221.5,7.0,8.0,AU,9.0,110.575,Male,,1,53.3
34390007,16.0,10.0,3.0,243.0,9.0,7.0,US,14.0,93.0,Female,,1,56.2
34390102,16.0,9.0,7.0,192.5,8.0,3.0,US,0.0,117.429,Male,,1,46.5
34390491,20.0,15.0,6.0,202.0,8.0,4.0,US,21.0,118.364,Female,,1,50.2
34390931,17.0,17.0,6.0,228.5,8.0,6.0,AU,21.0,118.957,Female,,1,55.3
34391823,6.0,6.0,6.0,247.5,8.0,3.0,US,22.0,88.516,Male,,1,54.7
34392849,14.0,7.0,5.0,348.0,8.0,4.0,US,18.0,86.743,Male,,1,76.4
34393055,13.0,11.0,7.0,293.5,8.0,5.0,US,9.0,104.31,Male,,1,66.5
34393432,12.0,10.0,3.0,244.5,8.0,3.0,US,6.0,88.005,Female,,1,55.5
34394385,14.0,13.0,6.0,214.5,8.0,2.0,AU,2.0,116.496,Male,,1,51.1
34394821,19.0,11.0,7.0,324.0,8.0,6.0,US,20.0,111.817,Female,,1,73.8
34394957,19.0,12.0,6.0,277.5,9.0,5.0,US,21.0,112.641,Female,,1,64.7
34394972,10.0,4.0,5.0,227.0,9.0,3.0,US,15.0,103.12,Male,,1,51.0
34394990,17.0,10.0,7.0,198.0,8.0,4.0,US,22.0,118.364,Male,,1,48.0
34395008,16.0,5.0,5.0,221.5,8.0,6.0,US,18.0,94.562,Male,,1,51.1
34395052,14.0,9.0,5.0,185.5,8.0,3.0,US,19.0,103.874,Male,,1,44.3
34395476,18.0,11.0,6.0,208.0,9.0,4.0,AU,19.0,112.805,Male,,1,50.4
34395974,19.0,10.0,7.0,208.5,9.0,4.0,US,15.0,119.094,Male,,1,50.7
34396353,22.0,8.0,5.0,161.0,8.0,3.0,CA,9.0,111.62,Female,,1,40.8
34396619,15.0,7.0,6.0,245.5,8.0,2.0,US,22.0,99.173,Male,,1,56.3
34396645,17.0,9.0,6.0,244.5,9.0,3.0,CA,12.0,109.487,Female,,1,57.1
34397384,12.0,5.0,6.0,211.0,9.0,8.0,US,22.0,95.274,Female,,1,48.6
34398345,11.0,13.0,4.0,194.5,9.0,4.0,CA,9.0,104.025,Female,,1,46.3
34398366,20.0,11.0,7.0,206.0,10.0,2.0,US,12.0,129.567,Male,,1,50.8
34398452,20.0,8.0,6.0,221.5,8.0,3.0,US,14.0,115.845,Male,,1,52.7
34398545,18.0,10.0,5.0,385.0825369944426,7.0,6.0,US,22.0,104.025,Female,,1,85.01650739888852
34399933,13.0,13.0,6.0,246.0,7.0,9.0,US,9.0,105.037, ,,1,57.0
34400117,12.0,12.0,3.0,227.0,7.0,8.0,US,16.0,88.516,Female,,1,52.2
34400174,5.0,6.0,4.0,226.5,9.0,4.0,US,19.0,84.196,Female,,1,50.1
34400271,15.0,15.0,5.0,219.0,8.0,9.0,CA,23.0,111.62, ,,1,52.4
34400818,12.0,2.0,5.0,279.5,6.0,4.0,US,16.0,83.465,Male,,1,60.9
34402441,10.0,3.0,5.0,231.5,8.0,9.0,US,22.0,94.837,Female,,1,51.5
34402677,14.0,5.0,5.0,262.5,7.0,2.0,US,13.0,91.312,Male,,1,58.7
34404484,12.0,9.0,5.0,209.0,9.0,3.0,US,8.0,96.035,Male,,1,48.8
34404571,10.0,4.0,6.0,236.5,9.0,8.0,US,19.0,102.244,Female,,1,53.1
34404776,16.0,2.0,5.0,239.0,7.0,4.0,US,16.0,94.105,Female,,1,53.8
34405270,12.0,3.0,5.0,282.5,7.0,2.0,US,10.0,77.509,Male,,1,61.9
34405293,24.0,9.0,8.0,290.0,10.0,8.0,US,18.0,126.483,Male,,1,68.2
34406808,16.0,6.0,7.0,239.5,7.0,3.0,US,18.0,106.458,Male,,1,55.1
34406820,14.0,10.0,6.0,208.5,7.0,7.0,US,10.0,94.708,Female,,1,49.1
34407078,9.0,8.0,3.0,323.5,7.0,4.0,US,17.0,69.964,Female,,1,70.1
34407225,2.0,1.0,4.0,358.5,8.0,2.0,US,21.0,56.006,Male,,1,74.7
34407630,18.0,10.0,7.0,203.5,8.0,5.0,US,9.0,109.487,Male,,1,49.3
34408096,19.0,3.0,7.0,218.5,9.0,4.0,US,14.0,110.575,Female,,1,51.3
34408498,14.0,7.0,7.0,268.5,7.0,4.0,US,16.0,100.526,Female,,1,60.7
34408618,15.0,3.0,6.0,210.5,7.0,6.0,US,16.0,97.994,Female,,1,48.3
34409036,20.0,8.0,7.0,192.0,9.0,2.0,US,8.0,120.23,Male,,1,47.2
34410308,13.0,7.0,7.0,195.5,9.0,3.0,US,10.0,116.183,Male,,1,46.3
34410342,14.0,13.0,6.0,234.5,8.0,5.0,US,9.0,105.648,Male,,1,55.1
34410719,21.0,10.0,8.93056768497759,222.5,9.0,4.0,US,10.0,138.201,Male,,1,54.286113536995515
34411581,22.0,12.0,8.0,278.0,9.0,9.0,US,16.0,120.23, ,,1,65.8
34411798,11.0,9.0,6.0,240.0,8.0,6.0,US,11.0,104.166,Female,,1,54.8
34412172,15.0,15.0,6.0,238.5,10.0,4.0,US,17.0,115.225,Female,,1,56.9
34412317,9.0,8.0,5.0,224.0,9.0,4.0,US,10.0,100.378,Male,,1,51.0
34412829,16.0,11.0,4.0,248.0,7.0,2.0,AU,9.0,89.751,Female,,1,57.2
34412863,16.0,9.0,5.0,262.0,8.0,4.0,US,15.0,98.278,Female,,1,60.0
34413718,12.0,17.0,7.0,198.5,10.0,4.0,AU,21.0,121.448,Male,,1,48.9
34413840,15.0,12.0,5.0,252.5,8.0,6.0,US,15.0,101.916,Female,,1,58.5
34414589,8.0,6.0,4.0,311.0,7.0,4.0,US,16.0,69.667,Female,,1,67.2
34415964,19.0,7.0,6.0,210.0,9.0,4.0,US,19.0,115.512,Male,,1,50.2
34416676,19.0,7.0,5.0,250.0,10.0,6.0,US,15.0,110.007,Female,,1,58.2
34417875,16.0,6.0,5.0,281.0,8.0,3.0,US,17.0,95.274,Male,,1,63.2
34418386,18.0,5.0,6.0,219.5,7.0,8.0,US,21.0,100.223,Female,,1,51.1
34419135,14.0,1.0,6.0,178.5,6.0,4.0,US,5.0,88.953,Male,,1,41.1
34419636,15.0,5.0,5.0,210.0,9.0,4.0,US,18.0,99.342,Male,,1,48.8
34420170,13.0,6.0,4.0,226.5,7.0,8.0,US,17.0,92.706,Female,,1,51.3
34420974,16.0,8.0,5.0,243.0,8.0,6.0,US,18.0,99.771,Female,,1,56.0
34421027,5.0,4.0,3.0,220.0,7.0,5.0,US,15.0,76.054,Male,,1,47.8
34421312,14.0,11.0,7.0,199.0,9.0,4.0,US,19.0,116.183,Male,,1,48.0
34421463,26.0,5.0,8.0,187.5,11.0,4.0,US,18.0,142.178,Male,,1,47.5
34421755,15.0,13.0,6.0,252.0,10.0,3.0,AU,7.0,108.505,Male,,1,59.2
34422521,21.0,14.0,7.0,208.5,8.0,6.0,US,18.0,123.821,Male,,1,51.7
34423428,13.0,6.0,5.0,240.5,8.0,6.0,US,7.0,99.644,Female,,1,54.5
34425522,24.0,15.0,6.0,181.0,8.0,6.0,US,21.0,117.274,Female,,1,46.8
34426300,12.0,8.0,6.0,197.5,7.0,3.0,CA,11.0,95.457,Male,,1,46.1
34427084,13.0,7.0,6.0,285.0,6.0,4.0,US,17.0,96.162,Female,,1,63.4
34427250,24.0,10.0,7.0,213.5,9.0,4.0,US,0.0,119.094,Female,,1,52.7
34427913,16.0,6.0,6.0,232.5,9.0,2.0,US,11.0,115.071,Male,,1,53.9
34428152,15.0,11.0,5.0,175.0,9.0,8.0,CA,1.0,112.805,Male,,1,43.0
34428237,18.0,7.0,6.0,213.0,7.0,3.0,US,19.0,105.377,Female,,1,50.2
34428590,10.0,6.0,5.0,305.0,7.0,6.0,US,3.0,83.244,Female,,1,66.6
34429377,20.0,5.0,6.0,181.0,9.0,4.0,US,10.0,124.38,Male,,1,44.2
34430203,9.0,2.0,5.0,193.0,7.0,3.0,CA,14.0,95.128,Male,,1,43.2
34430601,13.0,6.0,6.0,213.0,7.0,4.0,US,21.0,92.38,Male,,1,49.0
34430884,8.0,10.0,5.0,214.5,9.0,5.0,CA,8.0,97.684,Male,,1,49.3
34430937,18.0,7.0,6.0,265.0,7.0,4.0,US,18.0,105.377,Female,,1,60.6
34431286,11.0,6.0,5.0,245.5,7.0,1.0,AU,22.0,86.303,Female,,1,54.9
34431518,9.0,3.0,5.0,206.0,9.0,3.0,US,11.0,98.706,Male,,1,46.4
34431661,10.0,8.0,5.0,222.0,7.0,2.0,AU,13.0,90.515,Female,,1,50.4
34431718,15.0,8.0,6.0,170.5,8.0,3.0,US,22.0,115.845,Male,,1,41.5
34431816,20.0,6.0,7.0,197.5,9.0,6.0,US,0.0,122.285,Male,,1,47.9
34432137,14.0,7.0,7.0,184.5,9.0,6.0,AU,13.0,109.623,Male,,1,44.3
34436579,19.0,9.0,4.0,186.0,9.0,7.0,US,20.0,116.016,Female,,1,45.4
34437444,13.0,7.0,4.0,252.5,10.0,5.0,CA,8.0,98.428,Male,,1,57.3
34438184,18.0,15.0,4.0,229.5,7.0,3.0,US,15.0,104.31,Male,,1,54.7
34438241,22.0,18.0,7.0,199.5,9.0,6.0,US,10.0,135.174,Male,,1,51.1
34438272,10.0,8.0,5.0,297.0,9.0,8.0,US,10.0,94.837,Female,,1,65.8
34438448,13.0,5.0,5.0,385.0825369944426,9.0,6.0,US,14.0,104.025, ,,1,83.41650739888851
34438934,18.0,12.0,7.0,191.0,7.0,4.0,US,14.0,105.037,Female,,1,47.0
34439188,20.0,5.0,6.0,217.5,8.0,9.0,US,6.0,109.764, ,,1,51.3
34440207,16.0,13.0,6.0,245.5,9.0,4.0,US,13.0,105.208,Male,,1,57.9
34440781,10.0,2.0,3.0,253.0,9.0,3.0,US,14.0,75.153,Male,,1,55.4
34441396,17.0,12.0,6.0,162.5,8.0,4.0,CA,20.0,116.496,Female,,1,41.1
34441767,12.0,1.0,4.0,258.5,9.0,2.0,US,19.0,83.244,Female,,1,56.9
34441861,19.0,10.0,7.0,264.0,8.0,6.0,US,14.0,104.31,Female,,1,61.6
34442007,13.0,6.0,7.0,218.0,8.0,9.0,US,23.0,103.426, ,,1,50.4
34442439,5.0,10.0,4.0,309.0,7.0,6.0,US,22.0,77.909,Male,,1,67.0
34442489,13.0,8.0,5.0,304.0,7.0,4.0,US,7.0,82.862,Female,,1,67.4
34443156,13.0,3.0,7.0,227.5,8.0,42.43419651522588,US,21.0,97.684,Male,,1,51.7
34443664,5.0,1.0,6.0,364.5,7.0,6.0,US,11.0,68.766,Male,,1,76.7
34443719,19.0,7.0,5.0,210.0,8.0,8.0,US,22.0,105.648,Female,,1,49.8
34443911,7.0,10.0,6.0,211.0,7.0,4.0,US,12.0,100.674,Female,,1,48.2
34444033,22.0,8.0,6.0,213.0,7.0,6.0,US,7.0,104.887,Female,,1,51.2
34444443,14.0,9.0,7.0,186.0,8.0,2.0,US,21.0,109.623,Male,,1,44.8
34444572,18.0,8.0,6.0,170.5,8.0,3.0,US,12.0,115.361,Male,,1,42.1
34445243,19.0,12.0,3.0,229.5,8.0,6.0,US,9.0,97.511,Female,,1,54.3
34445486,17.0,11.0,4.0,181.0,8.0,6.0,US,16.0,110.123,Female,,1,44.2
34446077,13.0,18.0,6.0,203.0,8.0,4.0,US,21.0,111.817,Female,,1,49.6
34446815,12.0,9.0,6.0,296.5,9.0,8.0,CA,7.0,104.455,Female,,1,66.5
34446866,15.0,6.0,5.0,183.0,8.0,4.0,US,20.0,98.428,Female,,1,43.4
34447179,20.0,8.0,6.0,208.0,9.0,6.0,US,11.0,113.436,Female,,1,50.2
34447395,14.0,2.0,4.0,255.5,10.0,6.0,US,13.0,92.842,Male,,1,57.1
34447845,15.0,7.0,5.0,214.0,8.0,4.0,US,14.0,97.352,Female,,1,49.8
34448873,17.0,12.0,6.0,232.0,7.0,6.0,US,10.0,99.173,Male,,1,54.8
34448876,17.0,4.0,6.0,210.5,9.0,6.0,US,9.0,107.879,Male,,1,49.3
34449839,17.0,17.0,6.0,216.5,7.0,3.0,US,16.0,106.003,Male,,1,52.7
34450114,23.0,8.0,5.0,219.5,7.0,6.0,US,19.0,102.547,Male,,1,52.5
34450216,12.0,8.0,3.0,385.0825369944426,6.0,3.0,US,15.0,104.025,Male,,1,82.81650739888852
34451224,19.0,11.0,8.0,184.5,7.0,4.0,US,19.0,112.162,Male,,1,45.9
34451903,15.0,7.0,6.0,209.5,9.0,4.0,US,23.0,116.016,Male,,1,49.3
34452331,11.0,9.0,6.0,263.5,9.0,2.0,US,21.0,96.306,Female,,1,59.7
34452909,9.0,11.0,6.0,223.0,8.0,4.0,US,10.0,102.983,Male,,1,51.4
34452958,10.0,5.0,7.0,265.5,8.0,2.0,US,20.0,93.349,Female,,1,59.1
34453465,10.0,5.0,6.0,254.0,8.0,9.0,US,14.0,87.51, ,,1,56.6
34453742,17.0,10.0,6.0,293.5,8.0,4.0,US,8.0,104.597,Female,,1,66.9
34454134,18.0,10.0,5.0,208.0,9.0,1.0,US,7.0,113.114,Male,,1,50.0
34457509,10.0,10.0,5.0,195.0,8.0,1.0,US,18.0,104.455,Male,,1,45.6
34457551,11.0,1.0,5.0,259.5,7.0,2.0,US,9.0,76.556,Female,,1,56.7
34458684,8.0,6.0,4.0,254.5,9.0,4.0,US,20.0,81.991,Female,,1,56.3
34459144,13.0,7.0,3.0,280.5,7.0,3.0,US,15.0,78.303,Male,,1,62.1
34460449,15.0,9.0,6.0,191.5,11.0,3.0,US,11.0,120.977,Male,,1,46.5
34460724,20.0,9.0,7.0,252.0,9.0,3.0,CA,14.0,109.623,Male,,1,59.4
34460839,17.0,9.0,4.0,203.0,8.0,2.0,AU,10.0,105.037,Male,,1,48.2
34461626,11.0,15.0,5.0,211.5,9.0,6.0,US,11.0,102.983,Female,,1,50.3
34462655,29.0,9.0,8.93056768497759,204.5,10.0,4.0,AU,12.0,137.448,Male,,1,52.286113536995515
34463996,12.0,9.0,6.0,151.5,7.0,4.0,US,15.0,115.699, ,,1,37.1
34464424,15.0,7.0,6.0,230.5,9.0,3.0,US,19.0,104.025,Female,,1,53.5
34465071,15.0,11.0,5.0,178.0,7.0,4.0,US,16.0,111.817,Male,,1,43.2
34465097,16.0,13.0,7.0,198.0,8.0,3.0,CA,17.0,118.653,Male,,1,48.4
34466545,13.0,6.0,6.0,341.5,8.0,3.0,US,10.0,98.278,Female,,1,74.9
34466743,10.0,11.0,5.0,385.0825369944426,7.0,42.43419651522588,AU,7.0,104.025,Female,,1,83.61650739888852
34467454,7.0,2.0,4.0,385.0825369944426,9.0,3.0,US,9.0,104.025,Male,,1,81.41650739888851
34467957,15.0,12.0,7.0,246.5,9.0,6.0,US,7.0,112.641,Female,,1,57.9
34470303,22.0,3.0,7.0,188.5,9.0,8.0,CA,16.0,121.797,Male,,1,45.9
34470706,11.0,4.0,5.0,220.5,9.0,3.0,US,13.0,104.744,Male,,1,49.9
34470727,15.0,2.0,5.0,244.5,10.0,8.0,US,0.0,98.428,Female,,1,55.3
34470792,22.0,5.0,6.0,225.0,9.0,5.0,US,13.0,108.989,Female,,1,53.4
344724,26.0,8.0,7.0,209.5,8.0,7.0,US,17.0,120.23,Female,,1,51.7
34474581,12.0,11.0,4.0,354.5,8.0,4.0,US,23.0,93.815,Female,,1,77.9
34474683,15.0,10.0,5.0,236.0,10.0,3.0,US,17.0,110.906,Male,,1,55.2
34475,19.0,4.0,5.0,203.0,8.0,4.0,US,13.0,104.887,Female,,1,47.8
34475088,10.0,1.0,4.0,347.5,8.0,4.0,AU,11.0,78.657,Female,,1,74.1
34475914,13.0,6.0,5.0,192.5,7.0,3.0,AU,23.0,94.708,Male,,1,44.7
34477528,16.0,10.0,4.0,236.5,8.0,2.0,AU,14.0,106.291,Male,,1,54.9
34477803,11.0,1.0,5.0,225.0,8.0,3.0,AU,14.0,88.681,Female,,1,50.0
34478230,21.0,8.0,5.0,206.0,9.0,4.0,AU,0.0,112.317,Female,,1,49.8
34478476,19.0,9.0,5.0,212.5,7.0,5.0,AU,16.0,106.291,Male,,1,50.5
34479451,6.0,9.0,6.0,211.0,8.0,3.0,AU,16.0,98.571,Female,,1,48.0
34480263,15.0,14.0,5.0,219.5,8.0,1.0,AU,10.0,100.959,Male,,1,52.3
34480342,16.0,13.0,5.0,201.5,9.0,4.0,US,17.0,110.259,Male,,1,48.9
34482219,12.0,9.0,5.0,225.5,7.0,3.0,US,7.0,88.681,Female,,1,51.7
34482472,9.0,9.0,5.0,240.5,9.0,5.0,US,15.0,94.264,Male,,1,54.5
34482536,16.0,14.0,5.0,203.0,10.0,2.0,US,15.0,115.699,Female,,1,49.6
34482586,11.0,8.0,4.0,214.0,9.0,3.0,US,18.0,104.455,Female,,1,49.2
34482925,16.0,7.0,6.0,176.5,7.0,7.0,US,17.0,112.456,Male,,1,42.5
34483798,17.0,5.0,6.0,222.5,7.0,4.0,US,17.0,99.173,Female,,1,51.5
34483822,14.0,9.0,7.0,256.0,6.0,6.0,US,6.0,99.342,Female,,1,58.4
34483823,15.0,10.0,6.0,274.5,9.0,4.0,CA,9.0,105.208,Female,,1,62.9
34484531,15.0,5.0,5.0,233.0,9.0,8.0,US,19.0,98.571,Male,,1,53.4
34484722,8.0,2.0,4.0,301.0,9.0,2.0,US,16.0,73.734,Male,,1,64.8
34485203,20.0,15.0,6.0,213.5,10.0,4.0,US,14.0,124.38,Female,,1,52.9
34485607,12.0,11.0,5.0,368.5,7.0,3.0,US,19.0,83.244,Female,,1,80.7
34486082,12.0,11.0,6.0,191.0,9.0,3.0,CA,8.0,110.906,Female,,1,45.8
34486118,25.0,7.0,6.0,227.0,7.0,8.0,CA,11.0,107.732,Male,,1,54.4
34486912,9.0,11.0,6.0,209.5,7.0,2.0,US,20.0,100.815,Female,,1,48.5
34487833,18.0,11.0,6.0,242.5,9.0,4.0,US,20.0,118.498,Female,,1,57.3
